2025-04-21 21:25:15,949 INFO  - 
2025-04-21 21:25:15,982 INFO  - 
2025-04-21 21:25:16,045 INFO  - 
2025-04-21 21:25:18,485 INFO  - 
2025-04-21 21:25:20,286 INFO  - 
2025-04-21 21:25:20,357 INFO  - 
2025-04-21 21:25:20,381 INFO  - 
2025-04-21 21:25:22,351 INFO  - 
2025-04-21 21:25:24,343 INFO  - 
2025-04-21 21:25:24,363 INFO  - 
2025-04-21 21:25:24,374 INFO  - 
2025-04-21 21:25:26,356 INFO  - 
2025-04-21 21:25:28,287 INFO  - 
2025-04-21 21:25:28,345 INFO  - 
2025-04-21 21:25:28,360 INFO  - 
2025-04-21 21:25:30,541 INFO  - 
2025-04-21 21:25:32,458 INFO  - 
2025-04-21 21:25:32,550 INFO  - 
2025-04-21 21:25:32,577 INFO  - 
2025-04-21 21:25:34,590 INFO  - 
2025-04-21 21:25:36,702 INFO  - 
2025-04-21 21:25:36,743 INFO  - 
2025-04-21 21:25:36,757 INFO  - 
2025-04-21 21:25:38,694 INFO  - 
2025-04-21 21:25:40,779 INFO  - 
2025-04-21 21:25:40,837 INFO  - 
2025-04-21 21:25:40,848 INFO  - 
